support,itemsets,group,itemset_len
0.11141950832672483,{'funny_user', 'fans', 'compliment_more', 'compliment_writer', 'compliment_plain', 'rev-age'},helpful,6
0.14631245043616178,{'fans', 'funny', 'friend', 'compliment_cool', 'compliment_hot', 'compliment_plain'},helpful,6
0.14750198255352895,{'funny', 'friend', 'compliment_cool', 'compliment_hot', 'compliment_plain', 'compliment_funny'},helpful,6
0.14631245043616178,{'fans', 'funny', 'friend', 'compliment_hot', 'compliment_plain', 'compliment_funny'},helpful,6
0.14670896114195084,{'funny_user', 'fans', 'funny', 'friend', 'compliment_cool', 'compliment_hot'},helpful,6
0.14750198255352895,{'funny_user', 'funny', 'friend', 'compliment_cool', 'compliment_hot', 'cool_user'},helpful,6
0.147898493259318,{'funny_user', 'funny', 'friend', 'compliment_cool', 'compliment_hot', 'compliment_funny'},helpful,6
0.14670896114195084,{'funny_user', 'fans', 'funny', 'friend', 'compliment_hot', 'compliment_funny'},helpful,6
0.14750198255352895,{'funny_user', 'funny', 'friend', 'compliment_hot', 'compliment_funny', 'cool_user'},helpful,6
0.1371927042030135,{'cool', 'useful_user', 'compliment_photos', 'funny', 'friend', 'compliment_cool'},helpful,6
0.1387787470261697,{'cool', 'useful_user', 'funny_user', 'compliment_photos', 'funny', 'friend'},helpful,6
0.1471054718477399,{'useful_user', 'funny', 'friend', 'compliment_cool', 'compliment_hot', 'compliment_funny'},helpful,6
0.140761300555115,{'useful_user', 'compliment_photos', 'funny', 'friend', 'compliment_cool', 'cool_user'},helpful,6
0.13917525773195877,{'useful_user', 'compliment_photos', 'funny', 'friend', 'compliment_plain', 'compliment_funny'},helpful,6
0.14036478984932593,{'useful_user', 'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_funny'},helpful,6
0.14036478984932593,{'useful_user', 'compliment_photos', 'fans', 'funny', 'friend', 'compliment_funny'},helpful,6
0.140761300555115,{'useful_user', 'compliment_photos', 'funny', 'friend', 'compliment_funny', 'cool_user'},helpful,6
0.140761300555115,{'useful_user', 'compliment_photos', 'funny', 'friend', 'compliment_plain', 'cool_user'},helpful,6
0.14115781126090404,{'useful_user', 'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_plain'},helpful,6
0.14115781126090404,{'useful_user', 'compliment_photos', 'fans', 'funny', 'friend', 'compliment_plain'},helpful,6
0.14274385408406026,{'useful_user', 'compliment_photos', 'fans', 'funny', 'friend', 'cool_user'},helpful,6
0.14274385408406026,{'useful_user', 'funny_user', 'fans', 'compliment_photos', 'funny', 'friend'},helpful,6
0.14274385408406026,{'useful_user', 'funny_user', 'compliment_photos', 'funny', 'friend', 'cool_user'},helpful,6
0.1371927042030135,{'cool', 'compliment_photos', 'funny', 'compliment_writer', 'friend', 'compliment_funny'},helpful,6
0.1379857256145916,{'cool', 'compliment_photos', 'funny', 'friend', 'compliment_plain', 'compliment_funny'},helpful,6
0.1379857256145916,{'cool', 'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_funny'},helpful,6
0.1379857256145916,{'cool', 'useful', 'compliment_photos', 'funny', 'friend', 'compliment_funny'},helpful,6
0.1387787470261697,{'cool', 'compliment_photos', 'fans', 'funny', 'friend', 'compliment_funny'},helpful,6
0.140761300555115,{'useful_user', 'compliment_photos', 'funny', 'friend', 'compliment_cool', 'compliment_funny'},helpful,6
0.14036478984932593,{'useful_user', 'compliment_photos', 'fans', 'funny', 'friend', 'compliment_cool'},helpful,6
0.1387787470261697,{'cool', 'useful_user', 'compliment_photos', 'fans', 'funny', 'friend'},helpful,6
0.14036478984932593,{'useful_user', 'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_cool'},helpful,6
0.13917525773195877,{'cool', 'useful_user', 'compliment_photos', 'funny', 'friend', 'cool_user'},helpful,6
0.13758921490880255,{'useful', 'useful_user', 'compliment_photos', 'funny', 'compliment_writer', 'friend'},helpful,6
0.1379857256145916,{'useful', 'useful_user', 'compliment_photos', 'funny', 'friend', 'compliment_plain'},helpful,6
0.13838223632038066,{'useful', 'useful_user', 'compliment_photos', 'funny', 'friend', 'compliment_funny'},helpful,6
0.13838223632038066,{'useful', 'useful_user', 'compliment_photos', 'funny', 'friend', 'compliment_cool'},helpful,6
0.13957176843774782,{'useful', 'useful_user', 'funny_user', 'compliment_photos', 'funny', 'friend'},helpful,6
0.13957176843774782,{'useful', 'useful_user', 'compliment_photos', 'fans', 'funny', 'friend'},helpful,6
0.13996827914353688,{'useful', 'useful_user', 'compliment_photos', 'funny', 'friend', 'cool_user'},helpful,6
0.13838223632038066,{'useful_user', 'compliment_photos', 'funny', 'compliment_writer', 'friend', 'compliment_funny'},helpful,6
0.13838223632038066,{'useful_user', 'compliment_photos', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.1387787470261697,{'useful_user', 'compliment_photos', 'funny', 'compliment_writer', 'friend', 'compliment_plain'},helpful,6
0.13996827914353688,{'useful_user', 'compliment_photos', 'funny', 'compliment_writer', 'friend', 'cool_user'},helpful,6
0.13996827914353688,{'useful_user', 'compliment_photos', 'fans', 'funny', 'compliment_writer', 'friend'},helpful,6
0.14036478984932593,{'useful_user', 'funny_user', 'compliment_photos', 'funny', 'compliment_writer', 'friend'},helpful,6
0.13917525773195877,{'useful_user', 'compliment_photos', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.1471054718477399,{'useful_user', 'funny', 'friend', 'compliment_hot', 'compliment_funny', 'cool_user'},helpful,6
0.1471054718477399,{'useful_user', 'funny', 'friend', 'compliment_cool', 'compliment_hot', 'cool_user'},helpful,6
0.147898493259318,{'useful_user', 'funny_user', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.14036478984932593,{'useful', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_hot'},helpful,6
0.14036478984932593,{'useful', 'funny_user', 'funny', 'friend', 'compliment_hot', 'compliment_plain'},helpful,6
0.14036478984932593,{'useful', 'useful_user', 'funny', 'friend', 'compliment_hot', 'compliment_plain'},helpful,6
0.1415543219666931,{'useful', 'funny', 'friend', 'compliment_hot', 'compliment_plain', 'cool_user'},helpful,6
0.1415543219666931,{'useful', 'funny', 'friend', 'compliment_hot', 'compliment_plain', 'compliment_funny'},helpful,6
0.1415543219666931,{'useful', 'funny', 'friend', 'compliment_cool', 'compliment_hot', 'compliment_plain'},helpful,6
0.1415543219666931,{'useful', 'fans', 'funny', 'friend', 'compliment_hot', 'compliment_plain'},helpful,6
0.1415543219666931,{'useful', 'useful_user', 'fans', 'funny', 'friend', 'compliment_hot'},helpful,6
0.14195083267248215,{'useful', 'useful_user', 'funny_user', 'funny', 'friend', 'compliment_hot'},helpful,6
0.1423473433782712,{'useful', 'useful_user', 'funny', 'friend', 'compliment_hot', 'compliment_funny'},helpful,6
0.1423473433782712,{'useful', 'useful_user', 'funny', 'friend', 'compliment_cool', 'compliment_hot'},helpful,6
0.14314036478984932,{'useful', 'useful_user', 'funny', 'friend', 'compliment_hot', 'cool_user'},helpful,6
0.1423473433782712,{'useful', 'fans', 'funny', 'friend', 'compliment_hot', 'compliment_funny'},helpful,6
0.1423473433782712,{'useful', 'fans', 'funny', 'friend', 'compliment_cool', 'compliment_hot'},helpful,6
0.1423473433782712,{'useful', 'funny_user', 'fans', 'funny', 'friend', 'compliment_hot'},helpful,6
0.14274385408406026,{'useful', 'fans', 'funny', 'friend', 'compliment_hot', 'cool_user'},helpful,6
0.140761300555115,{'useful', 'funny', 'compliment_writer', 'friend', 'compliment_hot', 'cool_user'},helpful,6
0.14036478984932593,{'useful', 'funny', 'compliment_writer', 'friend', 'compliment_hot', 'compliment_funny'},helpful,6
0.1423473433782712,{'useful', 'funny_user', 'funny', 'friend', 'compliment_cool', 'compliment_hot'},helpful,6
0.13996827914353688,{'useful', 'useful_user', 'funny', 'compliment_writer', 'friend', 'compliment_hot'},helpful,6
0.14195083267248215,{'cool', 'funny_user', 'fans', 'funny', 'friend', 'compliment_hot'},helpful,6
0.14274385408406026,{'cool', 'funny_user', 'funny', 'friend', 'compliment_hot', 'cool_user'},helpful,6
0.14195083267248215,{'cool', 'useful', 'fans', 'funny', 'friend', 'compliment_hot'},helpful,6
0.14195083267248215,{'cool', 'fans', 'funny', 'friend', 'compliment_hot', 'compliment_funny'},helpful,6
0.14195083267248215,{'cool', 'fans', 'funny', 'friend', 'compliment_cool', 'compliment_hot'},helpful,6
0.1423473433782712,{'cool', 'fans', 'funny', 'friend', 'compliment_hot', 'cool_user'},helpful,6
0.14195083267248215,{'cool', 'useful', 'funny', 'friend', 'compliment_cool', 'compliment_hot'},helpful,6
0.14314036478984932,{'cool', 'funny', 'friend', 'compliment_cool', 'compliment_hot', 'cool_user'},helpful,6
0.14393338620142743,{'cool', 'funny', 'friend', 'compliment_cool', 'compliment_hot', 'compliment_funny'},helpful,6
0.14195083267248215,{'cool', 'useful', 'funny', 'friend', 'compliment_hot', 'compliment_funny'},helpful,6
0.14314036478984932,{'cool', 'funny', 'friend', 'compliment_hot', 'compliment_funny', 'cool_user'},helpful,6
0.14274385408406026,{'cool', 'useful', 'funny', 'friend', 'compliment_hot', 'cool_user'},helpful,6
0.13917525773195877,{'useful', 'funny', 'compliment_writer', 'friend', 'compliment_hot', 'compliment_plain'},helpful,6
0.13957176843774782,{'useful', 'funny_user', 'funny', 'compliment_writer', 'friend', 'compliment_hot'},helpful,6
0.13996827914353688,{'useful', 'fans', 'funny', 'compliment_writer', 'friend', 'compliment_hot'},helpful,6
0.1423473433782712,{'useful', 'funny_user', 'funny', 'friend', 'compliment_hot', 'compliment_funny'},helpful,6
0.14353687549563837,{'useful', 'funny_user', 'funny', 'friend', 'compliment_hot', 'cool_user'},helpful,6
0.14670896114195084,{'useful_user', 'funny_user', 'funny', 'friend', 'compliment_hot', 'cool_user'},helpful,6
0.14472640761300556,{'fans', 'funny', 'compliment_writer', 'friend', 'compliment_hot', 'compliment_funny'},helpful,6
0.14472640761300556,{'fans', 'funny', 'compliment_writer', 'friend', 'compliment_hot', 'cool_user'},helpful,6
0.14512291831879462,{'funny', 'compliment_writer', 'friend', 'compliment_hot', 'compliment_funny', 'cool_user'},helpful,6
0.14512291831879462,{'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_hot', 'cool_user'},helpful,6
0.14631245043616178,{'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_hot', 'compliment_funny'},helpful,6
0.14432989690721648,{'useful_user', 'funny_user', 'funny', 'friend', 'compliment_hot', 'compliment_plain'},helpful,6
0.14432989690721648,{'useful_user', 'fans', 'funny', 'friend', 'compliment_hot', 'compliment_plain'},helpful,6
0.14472640761300556,{'useful_user', 'funny', 'friend', 'compliment_hot', 'compliment_plain', 'compliment_funny'},helpful,6
0.14472640761300556,{'useful_user', 'funny', 'friend', 'compliment_cool', 'compliment_hot', 'compliment_plain'},helpful,6
0.14512291831879462,{'useful_user', 'funny', 'friend', 'compliment_hot', 'compliment_plain', 'cool_user'},helpful,6
0.14551942902458367,{'useful_user', 'fans', 'funny', 'friend', 'compliment_hot', 'compliment_funny'},helpful,6
0.14551942902458367,{'useful_user', 'fans', 'funny', 'friend', 'compliment_cool', 'compliment_hot'},helpful,6
0.14591593973037273,{'useful_user', 'funny_user', 'fans', 'funny', 'friend', 'compliment_hot'},helpful,6
0.14631245043616178,{'useful_user', 'fans', 'funny', 'friend', 'compliment_hot', 'cool_user'},helpful,6
0.14591593973037273,{'useful_user', 'funny_user', 'funny', 'friend', 'compliment_hot', 'compliment_funny'},helpful,6
0.14591593973037273,{'useful_user', 'funny_user', 'funny', 'friend', 'compliment_cool', 'compliment_hot'},helpful,6
0.14472640761300556,{'fans', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_hot'},helpful,6
0.14472640761300556,{'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_hot', 'compliment_plain'},helpful,6
0.14393338620142743,{'useful', 'funny', 'friend', 'compliment_cool', 'compliment_hot', 'cool_user'},helpful,6
0.14472640761300556,{'funny', 'compliment_writer', 'friend', 'compliment_hot', 'compliment_plain', 'compliment_funny'},helpful,6
0.14432989690721648,{'useful', 'funny', 'friend', 'compliment_cool', 'compliment_hot', 'compliment_funny'},helpful,6
0.14393338620142743,{'useful', 'funny', 'friend', 'compliment_hot', 'compliment_funny', 'cool_user'},helpful,6
0.14314036478984932,{'useful_user', 'funny', 'compliment_writer', 'friend', 'compliment_hot', 'compliment_plain'},helpful,6
0.14393338620142743,{'useful_user', 'funny', 'compliment_writer', 'friend', 'compliment_hot', 'compliment_funny'},helpful,6
0.14393338620142743,{'useful_user', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_hot'},helpful,6
0.14393338620142743,{'useful_user', 'fans', 'funny', 'compliment_writer', 'friend', 'compliment_hot'},helpful,6
0.14393338620142743,{'useful_user', 'funny_user', 'funny', 'compliment_writer', 'friend', 'compliment_hot'},helpful,6
0.14472640761300556,{'useful_user', 'funny', 'compliment_writer', 'friend', 'compliment_hot', 'cool_user'},helpful,6
0.14314036478984932,{'funny_user', 'funny', 'compliment_writer', 'friend', 'compliment_hot', 'compliment_plain'},helpful,6
0.14432989690721648,{'funny_user', 'funny', 'compliment_writer', 'friend', 'compliment_hot', 'compliment_funny'},helpful,6
0.14432989690721648,{'funny_user', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_hot'},helpful,6
0.14472640761300556,{'funny_user', 'funny', 'compliment_writer', 'friend', 'compliment_hot', 'cool_user'},helpful,6
0.14472640761300556,{'funny_user', 'fans', 'funny', 'compliment_writer', 'friend', 'compliment_hot'},helpful,6
0.14393338620142743,{'funny', 'compliment_writer', 'friend', 'compliment_hot', 'compliment_plain', 'cool_user'},helpful,6
0.14393338620142743,{'fans', 'funny', 'compliment_writer', 'friend', 'compliment_hot', 'compliment_plain'},helpful,6
0.1387787470261697,{'cool', 'compliment_photos', 'funny', 'friend', 'compliment_funny', 'cool_user'},helpful,6
0.14036478984932593,{'cool', 'compliment_photos', 'funny', 'friend', 'compliment_cool', 'compliment_funny'},helpful,6
0.1371927042030135,{'useful', 'compliment_photos', 'funny', 'compliment_writer', 'friend', 'compliment_funny'},helpful,6
0.14353687549563837,{'cool', 'funny_user', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.14472640761300556,{'cool', 'funny', 'friend', 'compliment_cool', 'compliment_plain', 'cool_user'},helpful,6
0.14472640761300556,{'cool', 'fans', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.14591593973037273,{'cool', 'funny', 'friend', 'compliment_cool', 'compliment_plain', 'compliment_funny'},helpful,6
0.14472640761300556,{'cool', 'useful', 'funny_user', 'funny', 'friend', 'compliment_cool'},helpful,6
0.14472640761300556,{'cool', 'funny_user', 'fans', 'funny', 'friend', 'compliment_cool'},helpful,6
0.14591593973037273,{'cool', 'funny_user', 'funny', 'friend', 'compliment_cool', 'cool_user'},helpful,6
0.14631245043616178,{'cool', 'funny_user', 'funny', 'friend', 'compliment_cool', 'compliment_funny'},helpful,6
0.14472640761300556,{'cool', 'useful', 'fans', 'funny', 'friend', 'compliment_cool'},helpful,6
0.14551942902458367,{'cool', 'fans', 'funny', 'friend', 'compliment_cool', 'cool_user'},helpful,6
0.14631245043616178,{'cool', 'fans', 'funny', 'friend', 'compliment_cool', 'compliment_funny'},helpful,6
0.14591593973037273,{'cool', 'useful', 'funny', 'friend', 'compliment_cool', 'cool_user'},helpful,6
0.14750198255352895,{'cool', 'funny', 'friend', 'compliment_cool', 'compliment_funny', 'cool_user'},helpful,6
0.14750198255352895,{'cool', 'useful', 'funny', 'friend', 'compliment_cool', 'compliment_funny'},helpful,6
0.14274385408406026,{'useful', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_plain'},helpful,6
0.14314036478984932,{'useful', 'fans', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.14393338620142743,{'cool', 'useful', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.14591593973037273,{'cool', 'useful_user', 'funny', 'friend', 'compliment_cool', 'compliment_funny'},helpful,6
0.14393338620142743,{'useful', 'useful_user', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.14551942902458367,{'cool', 'useful_user', 'funny', 'friend', 'compliment_cool', 'cool_user'},helpful,6
0.16931007137192705,{'useful', 'funny_user', 'review_count', 'compliment_writer', 'compliment_hot', 'compliment_plain'},helpful,6
0.16851704996034894,{'useful', 'funny_user', 'fans', 'review_count', 'compliment_writer', 'compliment_hot'},helpful,6
0.16851704996034894,{'useful', 'funny_user', 'review_count', 'compliment_writer', 'compliment_cool', 'compliment_hot'},helpful,6
0.16851704996034894,{'useful', 'funny_user', 'review_count', 'compliment_writer', 'compliment_hot', 'compliment_funny'},helpful,6
0.1423473433782712,{'cool', 'fans', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.1423473433782712,{'cool', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_plain'},helpful,6
0.14274385408406026,{'cool', 'funny_user', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.14274385408406026,{'cool', 'useful_user', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.14314036478984932,{'cool', 'useful', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.14353687549563837,{'cool', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'cool_user'},helpful,6
0.14551942902458367,{'cool', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_funny'},helpful,6
0.14314036478984932,{'cool', 'useful_user', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.14393338620142743,{'cool', 'useful_user', 'fans', 'funny', 'friend', 'compliment_cool'},helpful,6
0.14472640761300556,{'cool', 'useful', 'useful_user', 'funny', 'friend', 'compliment_cool'},helpful,6
0.14472640761300556,{'cool', 'useful_user', 'funny_user', 'funny', 'friend', 'compliment_cool'},helpful,6
0.14353687549563837,{'useful', 'funny_user', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.14432989690721648,{'useful', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'cool_user'},helpful,6
0.13838223632038066,{'useful', 'compliment_photos', 'funny', 'friend', 'compliment_plain', 'compliment_funny'},helpful,6
0.14750198255352895,{'fans', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_plain'},helpful,6
0.1486915146708961,{'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_plain', 'compliment_funny'},helpful,6
0.14829500396510706,{'useful_user', 'fans', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.14829500396510706,{'useful_user', 'funny_user', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.14908802537668517,{'useful_user', 'funny', 'friend', 'compliment_cool', 'compliment_plain', 'compliment_funny'},helpful,6
0.14908802537668517,{'useful_user', 'funny', 'friend', 'compliment_cool', 'compliment_plain', 'cool_user'},helpful,6
0.14948453608247422,{'funny_user', 'funny', 'friend', 'compliment_cool', 'compliment_plain', 'cool_user'},helpful,6
0.14988104678826328,{'funny_user', 'funny', 'friend', 'compliment_cool', 'compliment_plain', 'compliment_funny'},helpful,6
0.14988104678826328,{'funny_user', 'fans', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.14988104678826328,{'fans', 'funny', 'friend', 'compliment_cool', 'compliment_plain', 'cool_user'},helpful,6
0.1506740681998414,{'funny', 'friend', 'compliment_cool', 'compliment_plain', 'compliment_funny', 'cool_user'},helpful,6
0.15107057890563044,{'fans', 'funny', 'friend', 'compliment_cool', 'compliment_plain', 'compliment_funny'},helpful,6
0.1471054718477399,{'useful_user', 'fans', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.147898493259318,{'fans', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'cool_user'},helpful,6
0.147898493259318,{'funny_user', 'fans', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.1486915146708961,{'fans', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_funny'},helpful,6
0.14750198255352895,{'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_plain', 'cool_user'},helpful,6
0.14670896114195084,{'useful_user', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_plain'},helpful,6
0.14551942902458367,{'useful', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_funny'},helpful,6
0.14670896114195084,{'funny_user', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_plain'},helpful,6
0.14432989690721648,{'useful', 'useful_user', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.14432989690721648,{'useful', 'funny_user', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.14551942902458367,{'useful', 'funny', 'friend', 'compliment_cool', 'compliment_plain', 'cool_user'},helpful,6
0.14551942902458367,{'useful', 'fans', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.14631245043616178,{'useful', 'funny', 'friend', 'compliment_cool', 'compliment_plain', 'compliment_funny'},helpful,6
0.14512291831879462,{'useful', 'useful_user', 'fans', 'funny', 'friend', 'compliment_cool'},helpful,6
0.14551942902458367,{'useful', 'funny_user', 'fans', 'funny', 'friend', 'compliment_cool'},helpful,6
0.14631245043616178,{'useful', 'fans', 'funny', 'friend', 'compliment_cool', 'cool_user'},helpful,6
0.1471054718477399,{'useful', 'fans', 'funny', 'friend', 'compliment_cool', 'compliment_funny'},helpful,6
0.14631245043616178,{'useful', 'useful_user', 'funny_user', 'funny', 'friend', 'compliment_cool'},helpful,6
0.1471054718477399,{'useful', 'funny_user', 'funny', 'friend', 'compliment_cool', 'cool_user'},helpful,6
0.14750198255352895,{'useful', 'funny_user', 'funny', 'friend', 'compliment_cool', 'compliment_funny'},helpful,6
0.1471054718477399,{'useful', 'useful_user', 'funny', 'friend', 'compliment_cool', 'cool_user'},helpful,6
0.14750198255352895,{'useful', 'useful_user', 'funny', 'friend', 'compliment_cool', 'compliment_funny'},helpful,6
0.1486915146708961,{'useful', 'funny', 'friend', 'compliment_cool', 'compliment_funny', 'cool_user'},helpful,6
0.13957176843774782,{'cool', 'funny_user', 'fans', 'compliment_photos', 'funny', 'friend'},helpful,6
0.1423473433782712,{'funny_user', 'fans', 'compliment_photos', 'funny', 'friend', 'compliment_plain'},helpful,6
0.13917525773195877,{'cool', 'compliment_photos', 'fans', 'funny', 'friend', 'compliment_plain'},helpful,6
0.1423473433782712,{'compliment_photos', 'funny', 'friend', 'compliment_cool', 'compliment_funny', 'cool_user'},helpful,6
0.1371927042030135,{'cool', 'compliment_photos', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.1379857256145916,{'cool', 'compliment_photos', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.1379857256145916,{'cool', 'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_cool'},helpful,6
0.1379857256145916,{'cool', 'useful', 'compliment_photos', 'funny', 'friend', 'compliment_cool'},helpful,6
0.1387787470261697,{'cool', 'compliment_photos', 'fans', 'funny', 'friend', 'compliment_cool'},helpful,6
0.1387787470261697,{'cool', 'compliment_photos', 'funny', 'friend', 'compliment_cool', 'cool_user'},helpful,6
0.1371927042030135,{'useful', 'compliment_photos', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.13838223632038066,{'useful', 'compliment_photos', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.1387787470261697,{'useful', 'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_cool'},helpful,6
0.13957176843774782,{'useful', 'compliment_photos', 'fans', 'funny', 'friend', 'compliment_cool'},helpful,6
0.13957176843774782,{'useful', 'compliment_photos', 'funny', 'friend', 'compliment_cool', 'cool_user'},helpful,6
0.13917525773195877,{'compliment_photos', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_plain'},helpful,6
0.13957176843774782,{'compliment_photos', 'fans', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.13957176843774782,{'compliment_photos', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'cool_user'},helpful,6
0.13957176843774782,{'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_writer', 'compliment_cool'},helpful,6
0.14274385408406026,{'compliment_photos', 'fans', 'funny', 'friend', 'compliment_cool', 'compliment_funny'},helpful,6
0.1415543219666931,{'compliment_photos', 'fans', 'funny', 'friend', 'compliment_funny', 'cool_user'},helpful,6
0.13838223632038066,{'cool', 'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_plain'},helpful,6
0.14195083267248215,{'compliment_photos', 'funny', 'friend', 'compliment_cool', 'compliment_plain', 'compliment_funny'},helpful,6
0.1387787470261697,{'useful', 'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_funny'},helpful,6
0.13957176843774782,{'useful', 'compliment_photos', 'fans', 'funny', 'friend', 'compliment_funny'},helpful,6
0.13957176843774782,{'useful', 'compliment_photos', 'funny', 'friend', 'compliment_funny', 'cool_user'},helpful,6
0.14036478984932593,{'useful', 'compliment_photos', 'funny', 'friend', 'compliment_cool', 'compliment_funny'},helpful,6
0.13917525773195877,{'compliment_photos', 'funny', 'compliment_writer', 'friend', 'compliment_plain', 'compliment_funny'},helpful,6
0.13957176843774782,{'compliment_photos', 'fans', 'funny', 'compliment_writer', 'friend', 'compliment_funny'},helpful,6
0.13957176843774782,{'compliment_photos', 'funny', 'compliment_writer', 'friend', 'compliment_funny', 'cool_user'},helpful,6
0.13957176843774782,{'funny_user', 'compliment_photos', 'funny', 'compliment_writer', 'friend', 'compliment_funny'},helpful,6
0.14115781126090404,{'compliment_photos', 'funny', 'friend', 'compliment_writer', 'compliment_cool', 'compliment_funny'},helpful,6
0.14036478984932593,{'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_plain', 'compliment_funny'},helpful,6
0.14115781126090404,{'funny_user', 'fans', 'compliment_photos', 'funny', 'friend', 'compliment_funny'},helpful,6
0.1415543219666931,{'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_funny', 'cool_user'},helpful,6
0.14195083267248215,{'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_cool', 'compliment_funny'},helpful,6
0.14036478984932593,{'compliment_photos', 'funny', 'friend', 'compliment_plain', 'compliment_funny', 'cool_user'},helpful,6
0.1415543219666931,{'compliment_photos', 'fans', 'funny', 'friend', 'compliment_plain', 'compliment_funny'},helpful,6
0.14036478984932593,{'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_cool', 'compliment_plain'},helpful,6
0.14115781126090404,{'funny_user', 'fans', 'compliment_photos', 'funny', 'friend', 'compliment_cool'},helpful,6
0.1415543219666931,{'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_cool', 'cool_user'},helpful,6
0.14036478984932593,{'compliment_photos', 'funny', 'friend', 'compliment_cool', 'compliment_plain', 'cool_user'},helpful,6
0.13917525773195877,{'cool', 'useful', 'compliment_photos', 'funny', 'friend', 'cool_user'},helpful,6
0.14036478984932593,{'cool', 'compliment_photos', 'fans', 'funny', 'friend', 'cool_user'},helpful,6
0.140761300555115,{'cool', 'funny_user', 'compliment_photos', 'funny', 'friend', 'cool_user'},helpful,6
0.1387787470261697,{'useful', 'compliment_photos', 'funny', 'friend', 'compliment_plain', 'cool_user'},helpful,6
0.1415543219666931,{'funny_user', 'compliment_photos', 'funny', 'friend', 'compliment_plain', 'cool_user'},helpful,6
0.14195083267248215,{'compliment_photos', 'fans', 'funny', 'friend', 'compliment_plain', 'cool_user'},helpful,6
